SaleID,price
250123,2179.7650669861237
250124,62238.61508461536
250125,496.14204410297197
250126,2954.1563928010437
250127,14626.090280861552
250128,1737.2499097383788
250129,5939.031952407678
250130,4716.511487912321
250131,3354.8106888459397
250132,1389.273643336497
250133,3409.7381392512866
250134,781.7242402226376
250135,124221.9400718072
250136,3426.7508352022364
250137,1787.8493373771316
250138,9897.782370374502
250139,6701.266487118299
250140,86082.82139538725
250141,1709.8624010333726
250142,6140.854401971997
250143,4183.491668556415
250144,1437.2805431200234
250145,5493.606368736437
250146,2539.5130048585474
250147,3894.4886915503967
250148,2703.64911596084
250149,204.69441664705874
250150,10270.523619326961
250151,5131.568464663091
250152,1104.5430504198089
250153,523.5069068672668
250154,8078.683513010511
250155,2116.2600333117853
250156,17312.78169267675
250157,7709.33721288028
250158,11227.721838258483
250159,160526.14079851468
250160,6676.813714992065
250161,7840.862553468182
250162,7562.413318986599
250163,38405.51512024195
250164,15491.884711915363
250165,16273.478145324825
250166,25512.788752270113
250167,3796.2813034439
250168,33590.17279408876
250169,485.8324713414331
250170,2230.4763056267034
250171,8857.941782387821
250172,1859.3197121431829
250173,34978.437560621736
250174,55931.03923767326
250175,82236.15796137037
250176,7075.108026643028
250177,5119.271711344547
250178,5142.257714296134
250179,4234.938132768026
250180,1010.5412363631858
250181,18547.332533845685
250182,4564.56513856186
250183,1666.5887851819423
250184,87359.6337630546
250185,4842.930744781293
250186,3317.468630468636
250187,6743.621149944147
250188,12555.510473410444
250189,10754.54403665706
250190,3313.1955415249267
250191,3063.547836129165
250192,1252.0748605381755
250193,4054.9608654585636
250194,7784.415426822236
250195,2453.314603643155
250196,855.4873195411899
250197,23039.2721971973
250198,1491.5251472682376
250199,4534.923254163151
250200,302.90695413590487
250201,7590.366102506067
250202,2741.12978005175
250203,1680.4787610719645
250204,8042.547310111455
250205,4935.126234262037
250206,800.0314647638221
250207,5041.423752254684
250208,4934.618297148616
250209,1728.432195177068
250210,12915.099783780553
250211,6640.0861478087345
250212,8413.679366182641
250213,9247.02717674947
250214,22003.54567701319
250215,6652.735412584107
250216,3180.497612283068
250217,1772.1622240335737
250218,9375.382461950407
250219,926.4744981110513
250220,2111.374448632754
250221,6963.320940379912
250222,2270.2441099423936
250223,732.316388216357
250224,13208.927002097222
250225,3224.3279103360596
250226,1305.4563044376023
250227,8601.03404729387
250228,383.15252843964345
250229,6459.808454790342
250230,9087.168577812177
250231,5141.302576330804
250232,1089.5452437032413
250233,7848.444942906934
250234,232.53691339892407
250235,7856.116325789068
250236,9265.227364511828
250237,4725.427933271135
250238,6660.905869559761
250239,10038.213678375954
250240,27552.586117708015
250241,10669.08548640554
250242,4073.1710976885165
250243,2739.091745851383
250244,7207.511216490924
250245,4028.7118648351925
250246,4412.049985843765
250247,1961.421984399087
250248,715.1548650950382
250249,12381.621098305206
250250,28866.305717996922
250251,10673.169339302618
250252,671.8042475685188
250253,11291.378516476414
250254,10724.826892944435
250255,6043.0473518892495
250256,3146.017461554733
250257,9626.856222415028
250258,4202.558585473076
250259,7990.734594331325
250260,1269.1539674604205
250261,4226.367914840416
250262,1860.0980079611302
250263,10397.933699460147
250264,7313.620506205403
250265,5958.949511856991
250266,1898.6631187372327
250267,13935.837412109424
250268,7156.28786551704
250269,3447.3358712306695
250270,7877.160641026622
250271,2830.751674553957
250272,2795.33474772628
250273,19192.760257644684
250274,591.6456814088353
250275,15016.29437389218
250276,2423.2617348430163
250277,2500.1923857782144
250278,1188.7465247097505
250279,5369.192625490653
250280,2497.8579547841505
250281,649.1889809577827
250282,13831.648808645034
250283,7147.250042977909
250284,558.0939012667372
250285,5881.466713841075
250286,2690.8760808038105
250287,13611.238119563885
250288,12666.466811232087
250289,3050.232403434223
250290,7075.124695863856
250291,6518.547071113184
250292,1480.8112737775148
250293,9292.681893883284
250294,5927.922573759914
250295,-32.231800273513095
250296,2842.1991624303137
250297,8645.17527351684
250298,1120.0759612271754
250299,4476.116365832014
250300,4733.499142078091
250301,3918.4128881687934
250302,1587.3793345313336
250303,8239.150355356387
250304,2167.627865378735
250305,3449.3816827589176
250306,1970.28273356081
250307,15949.21441115449
250308,1313.8176543313532
250309,1546.3601357623854
250310,736.5868619708851
250311,1183.1940076590913
250312,10330.162231917633
250313,1776.5232411423606
250314,4121.763040748177
250315,1404.6877461947563
250316,43936.11006419273
250317,2701.073099329425
250318,370.030745183223
250319,9981.195427593399
250320,3554.1815303744347
250321,31850.505685051183
250322,102118.3217410965
250323,1390.0145744691247
250324,24820.284004538957
250325,5490.877923149101
250326,2772.695109749836
250327,24805.563249263607
250328,437.53657666919963
250329,7061.255688381337
250330,1642.9492842555737
250331,1413.807094284017
250332,13728.562615751085
250333,1465.18203697626
250334,620.4258572583938
250335,1391.2469916822056
250336,1579.4418999173229
250337,885.4863872440412
250338,1503.3535836054189
250339,13788.691246952441
250340,25298.698459133386
250341,2868.337875318186
250342,6062.527300003496
250343,1557.9271081835334
250344,5308.109442036536
250345,6242.035805400817
250346,1346.392519683009
250347,11374.177369744451
250348,10204.945887043206
250349,1302.1809003912851
250350,11032.409185568982
250351,2765.8909791711667
250352,429.70658607073227
250353,1815.1206894202041
250354,4224.57188540479
250355,473.6428622602425
250356,2861.4028188648804
250357,2444.4253223753876
250358,2562.9279547280607
250359,9010.889593087088
250360,15047.138736906762
250361,1829.4278990346606
250362,1912.544977896657
250363,1364.8101592056857
250364,8598.655922601107
250365,10218.1582316678
250366,861.8235967967094
250367,5796.347893433297
250368,6271.8139120139
250369,4828.783160759392
250370,747.3625846190256
250371,10938.244851725938
250372,1223.8771550477495
250373,877.7317833947786
250374,688.0474874544041
250375,1001.9183099017914
250376,2513.5526529543345
250377,1826.0709673060105
250378,1750.8196137310615
250379,2324.1765700756278
250380,34815.40341118624
250381,3637.4928428116996
250382,35235.88048589746
250383,2587.88080210855
250384,1349.8819563067452
250385,535.5452109650663
250386,1262.5466980726392
250387,4212.679560434421
250388,6166.854556559117
250389,6205.586703505744
250390,170.46193448210138
250391,3782.38494800643
250392,1344.023338322115
250393,2547.0376145451014
250394,4630.728030024011
250395,-4357.940029205874
250396,3046.963416196735
250397,867.8404490471188
250398,2246.73688833085
250399,995.804269517115
250400,2284.8903930306456
250401,6113.141211699615
250402,1357.164024549621
250403,2993.842226067207
250404,808.5595010217584
250405,404.6172684616137
250406,88261.76402844353
250407,938.493246754518
250408,6730.28487454812
250409,13620.960221904063
250410,9633.735379010843
250411,1916.5723053245927
250412,21215.024228490714
250413,11918.93308330006
250414,4891.424890048332
250415,8882.295015879567
250416,8316.03625562898
250417,1588.839291268902
250418,918.3095071599754
250419,17097.379133708713
250420,19035.532231069566
250421,1900.6086268047586
250422,1158.986333850664
250423,1363.2548034026045
250424,48164.0496296542
250425,8073.301525861734
250426,3605.875935738372
250427,19300.163665532287
250428,1623.2067839678202
250429,5912.033729656539
250430,10922.201899318048
250431,3164.565829283019
250432,3998.615390635848
250433,14900.399640302165
250434,590.739248846536
250435,5564.320873591334
250436,10219.685912801233
250437,1205.208041687789
250438,506.8457266022303
250439,1619.8117457819146
250440,1334.4263754090812
250441,414.3912956380993
250442,1184.4709168034274
250443,7080.518568625823
250444,1475.9460241039058
250445,2660.323998131088
250446,3738.880850565235
250447,7691.059682503847
250448,15369.053058202244
250449,1281.5519278581464
250450,2852.5416453382763
250451,839.4273309942508
250452,128198.06411446264
250453,3573.8655822549126
250454,969.5865063949708
250455,7452.826849111023
250456,1297.1136256229108
250457,1013.8162593145997
250458,42028.44077552623
250459,4178.304139010615
250460,2980.4385467742327
250461,3679.391136498989
250462,7820.350372963206
250463,7870.487397893172
250464,1117.1143820720595
250465,10368.716155600352
250466,2172.920716863882
250467,2236.7681839261913
250468,2262.0663851810887
250469,7171.9857101905845
250470,9758.799010345829
250471,264.1282360642212
250472,8558.119111638154
250473,46364.54038351064
250474,1279.4838185108351
250475,4189.168049402027
250476,14012.802632581921
250477,5437.758230962661
250478,5021.875391681276
250479,988.0567813164868
250480,8303.295878124003
250481,1710.6722689730304
250482,536.2864471103732
250483,2863.860187830509
250484,1776.2290132265894
250485,4904.60801440506
250486,5836.702280837063
250487,8944.854816525509
250488,707.8357298371022
250489,5797.551083547244
250490,7887.484976933689
250491,8829.872444002172
250492,19865.016583084194
250493,170.46193448210138
250494,2150.7566036429043
250495,5498.242425140349
250496,386.7682374660992
250497,913.1034251415256
250498,16929.805695249543
250499,571.6466722263557
250500,6392.476854241333
250501,4574.430263086097
250502,1544.992479835069
250503,657.1761797539101
250504,2856.908830447046
250505,5705.31971968874
250506,357.67585263975735
250507,3868.4856136036788
250508,2321.052056657261
250509,1052.9092904470153
250510,6548.843041600788
250511,10050.414304697759
250512,29610.05844364712
250513,14932.149753074513
250514,10025.949940552204
250515,922.7743056075573
250516,23060.01455852813
250517,7039.784463864498
250518,1942.9947857831269
250519,12768.887691134521
250520,2619.5026759569078
250521,25269.389392241606
250522,323.4721984198157
250523,125476.35860183967
250524,7851.620383320088
250525,382.89706882464753
250526,845.8576039068581
250527,4687.771517423674
250528,4436.264061880214
250529,801.4261695293538
250530,7904.252278710302
250531,12078.518525300578
250532,1905.849090235306
250533,19700.189527728766
250534,1163.439985413252
250535,8457.881432317681
250536,1597.3251111594782
250537,1063.2013448388425
250538,3220.3702558420246
250539,7610.618410869001
250540,2831.58538930881
250541,2488.5354706039425
250542,2485.0473900924917
250543,3927.6830656857815
250544,532.2242079643172
250545,3675.105341778208
250546,6177.514853980133
250547,4591.837518444488
250548,4582.6380324449865
250549,13480.377704661809
250550,12872.034392755344
250551,340.17107918735627
250552,11413.335603864876
250553,448.5287866914855
250554,11934.993803290241
250555,3123.6921528923544
250556,5106.624934550219
250557,11689.902746603315
250558,6467.838796721183
250559,1197.7202687083313
250560,2741.946318142152
250561,3281.6867252175402
250562,19624.30091115971
250563,6768.7165191761305
250564,10428.96715549599
250565,28352.68065940732
250566,8617.181386389027
250567,1874.1511630657078
250568,8481.571007194
250569,337.5231088644249
250570,1780.8463963878817
250571,3715.924813340668
250572,10813.602578138765
250573,17158.132445341405
250574,894.1738181957546
250575,1203.1898948857142
250576,875.8631040277189
250577,739.2691272222038
250578,22321.941491208592
250579,234.35481305672738
250580,5069.2534740377705
250581,1460.0556839209469
250582,6117.412866514772
250583,712.1000411386501
250584,16936.862904874968
250585,8355.354875975025
250586,4775.890164566531
250587,1230.740123008582
250588,4376.664902219185
250589,1961.7780968671577
250590,185.05952484256224
250591,11494.188801155975
250592,5387.152980328695
250593,10606.763537846922
250594,10291.121151781783
250595,528.5483195148203
250596,5573.305466298724
250597,23046.333809406096
250598,9935.350910391817
250599,3557.949103080841
250600,6702.329100454594
250601,7122.098460967294
250602,9319.382244704451
250603,27272.61379745569
250604,10654.167719529758
250605,1387.7565819300446
250606,4698.283532498866
250607,7305.2331946961285
250608,10540.15471276457
250609,-542.6197415185493
250610,7574.5973858617335
250611,15842.124362333585
250612,9245.048396813088
250613,544.4016148997069
250614,44264.4766833424
250615,1541.5586788341989
250616,2922.961300168599
250617,1615.7060880740596
250618,100670.6011101867
250619,250.662000538254
250620,2498.9096854852396
250621,10976.551715265081
250622,4339.0651980688535
250623,16853.370107315834
250624,1496.4717473662377
250625,874.8611486093572
250626,2838.182812992411
250627,87137.76285804849
250628,1926.2816856530196
250629,7761.118985650568
250630,2154.491507953521
250631,14080.946045616392
250632,1793.1785608316948
250633,4379.130751286643
250634,2342.3793441310904
250635,4067.524308482555
250636,16322.932572896305
250637,17236.48659087364
250638,1702.883790337111
250639,2523.8563794815896
250640,567.891892820083
250641,2842.4306117994147
250642,1018.5444667709326
250643,6509.917458500707
250644,21445.923022250237
250645,2912.756140990166
250646,6877.699868220777
250647,10007.653544358318
250648,428.80803587516016
250649,5217.715598580445
250650,4463.461310380318
250651,5198.924939662267
250652,1082.6302767821107
250653,5880.460614387632
250654,2751.3855591855518
250655,15519.553312753591
250656,1487.0132543242644
250657,4859.566160472834
250658,8480.324142696503
250659,2583.8263081318614
250660,5951.561724673219
250661,7664.780756611379
250662,2246.8529735382995
250663,1457.3373988079293
250664,2631.8617281160236
250665,6611.981281680503
250666,1445.1464746677525
250667,13126.460992068869
250668,19665.17730384324
250669,1318.3164025906808
250670,9043.70240271216
250671,823.7397239879075
250672,1045.6302835393062
250673,12264.566214806851
250674,4917.026526430664
250675,5099.833331318062
250676,6169.753883396236
250677,8826.027934333084
250678,2814.448436829573
250679,86275.1612653676
250680,6594.827632770355
250681,2493.6794035721646
250682,3315.8539478975385
250683,578.0055762940028
250684,330.01926727393084
250685,735.6859634596044
250686,2722.8091662227102
250687,3022.4249653959173
250688,259.94638999645747
250689,11695.863627777024
250690,1275.4971236469166
250691,3948.6736601617627
250692,126187.40692273225
250693,5808.983935461711
250694,620.4258572583938
250695,635.9898939802742
250696,8540.340307645722
250697,4447.470409708089
250698,28543.21951895814
250699,525.8786991019622
250700,1516.9040765912625
250701,7207.013141794783
250702,674.2333442144064
250703,7335.164134292818
250704,664.8620038728886
250705,1390.640182425268
250706,5374.541910437533
250707,1792.2680364286434
250708,692.8745504331255
250709,1634.0018779309987
250710,672.304622250183
250711,125156.61032154731
250712,11054.282912456049
250713,14363.938269806793
250714,641.8358174669237
250715,33344.76178283489
250716,1499.368040374643
250717,1526.1430235866335
250718,5109.430360500774
250719,3608.370961737301
250720,2547.0376145451014
250721,2331.0400499258917
250722,2160.928051322972
250723,3223.0593723750007
250724,1011.3015894055295
250725,442.8839773817853
250726,260.3568424677431
250727,578.7120346000961
250728,5165.446220906648
250729,3401.4243943933798
250730,1423.216150331315
250731,5050.5076901230395
250732,815.0469155961729
250733,6954.351985562551
250734,2802.5600451567375
250735,913.1034251415256
250736,17052.786220184964
250737,8608.28367700788
250738,1521.6664001817337
250739,646.827946450297
250740,7580.980950357586
250741,3217.041815479883
250742,7977.11624661039
250743,8868.436436868695
250744,2530.786950507256
250745,4548.199854136198
250746,1021.8489339124594
250747,1600.1676227183982
250748,36124.64044810692
250749,844.7050059033354
250750,10530.95525641942
250751,6429.487537013053
250752,2738.751199176835
250753,3644.223729831239
250754,2421.772742091232
250755,3236.259584516295
250756,4310.9881508224435
250757,3760.5506765797663
250758,2016.1954143020369
250759,36.05336651310265
250760,16967.163981667283
250761,3931.1541926885097
250762,2329.1037630575006
250763,2604.529014606015
250764,670.9360503426979
250765,13245.804230729478
250766,1245.8518316360755
250767,994.2340488816589
250768,1417.824398958044
250769,15909.957582115363
250770,399.4597159211702
250771,1655.5993160986172
250772,2573.143680748195
250773,5186.661823886997
250774,12475.6172139921
250775,2495.9822645957597
250776,2448.4636416795042
250777,3519.1786113567023
250778,2165.7319260833406
250779,3643.0050186395915
250780,1044.703190248102
250781,4380.474840618678
250782,649.1889809577827
250783,45431.021894766935
250784,1078.7234979122
250785,2022.2456926190926
250786,5410.110997918784
250787,3885.7868612331604
250788,8296.718754814094
250789,744.038931860197
250790,4654.5490858935445
250791,3757.9939144011832
250792,2068.358864887989
250793,4247.921392554054
250794,8999.397480197846
250795,4060.7915081370297
250796,260.3568424677431
250797,4108.510396629503
250798,5578.101364889748
250799,21892.932320490225
250800,1402.4645933031798
250801,601.78373278373
250802,373.56619282271646
250803,1950.071682242782
250804,4296.950819613349
250805,7182.400216842199
250806,6010.224537627215
250807,517.2614603271115
250808,3049.6946787108914
250809,2438.154673316466
250810,3343.2186223381286
250811,517.0919626961994
250812,3817.431288792349
250813,33849.5940525058
250814,662.7273712474619
250815,1440.294704019114
250816,10496.727236759612
250817,1359.663999484408
250818,5904.0899934891195
250819,6290.4541106094675
250820,1175.4156573768673
250821,4512.429674957124
250822,6690.0569603170225
250823,3863.803340012871
250824,717.3560379489567
250825,12846.632476687993
250826,7749.026914131229
250827,3615.985589430397
250828,11925.507449839506
250829,12626.39181288225
250830,7298.53217151024
250831,4574.148664486001
250832,5762.487092103212
250833,1308.6529581812067
250834,1518.4863799025716
250835,1317.392775524385
250836,2570.981296747203
250837,4040.2858062759133
250838,1513.6710765818198
250839,4679.450670956482
250840,4353.254729352334
250841,7666.976289231276
250842,2683.8435887735177
250843,3542.3315368156736
250844,8276.060979433163
250845,9174.428193777929
250846,5548.768221142828
250847,3492.855755996185
250848,913.1034251415256
250849,13310.50052581391
250850,683.6957764413364
250851,6167.017420731101
250852,1736.5481792541132
250853,6555.399210612802
250854,11814.490603496051
250855,3907.9810809728137
250856,3818.5527712152566
250857,1063.2013448388425
250858,17654.005262051287
250859,2443.185740053724
250860,7680.786053351235
250861,1618.0323545007266
250862,13531.30919296555
250863,2810.671773160852
250864,948.9119071481259
250865,22880.64004006023
250866,9064.397447027517
250867,4237.928758627038
250868,2096.7301119738095
250869,12412.863065511769
250870,12885.306938718886
250871,2044.1733143934423
250872,10030.820738570097
250873,604.7240009476703
250874,1938.503532191732
250875,2901.6620682547764
250876,5852.630163929125
250877,3266.4720254526082
250878,9866.144219558944
250879,509.81179197388406
250880,76.97933728102946
250881,645.9025330582798
250882,9490.701601517258
250883,7378.663100796389
250884,1498.0244144675066
250885,2078.519135657677
250886,6544.800472652898
250887,1640.9054552887687
250888,1692.3232562078379
250889,2060.4123872441037
250890,1768.6889719716137
250891,851.2029481455996
250892,6764.1908782358905
250893,64094.14544075459
250894,785.1683646176643
250895,6094.799727709193
250896,3878.489722929088
250897,2209.959038469575
250898,12218.086575870037
250899,4188.01954912412
250900,7481.069751743822
250901,3046.0259160128353
250902,17513.886497436964
250903,357.67585263975735
250904,1238.7988733901177
250905,2184.255802902259
250906,9104.507185458777
250907,1095.9179635542116
250908,607.3674677638923
250909,344.1445977393258
250910,1913.034437897926
250911,615.9008523817818
250912,3652.2945289525874
250913,6267.971454292835
250914,4506.2410492101
250915,2825.7859042593914
250916,2144.459012095718
250917,16744.49447550529
250918,825.0973827609384
250919,4057.9167212191574
250920,1526.1430235866335
250921,5445.679332870642
250922,59658.3731965073
250923,15690.14837538509
250924,1455.6764340047287
250925,7265.74603251346
250926,689.9397040318396
250927,267.51952771654544
250928,4673.935415046873
250929,1298.070875934031
250930,12198.530665303902
250931,2132.1179383376384
250932,913.1034251415256
250933,19092.770192051026
250934,7374.103637295854
250935,2643.42867635904
250936,7636.752550084005
250937,29813.289603381658
250938,12137.848920799683
250939,3047.3821616662462
250940,2588.741468218279
250941,190.54025823664782
250942,598.4662712653886
250943,2258.9467007560193
250944,17205.058259827478
250945,1526.1430235866335
250946,1328.3638611212023
250947,914.214768124027
250948,8747.823108449269
250949,17215.623069832458
250950,4973.61739336524
250951,7980.132178389095
250952,12164.832615985648
250953,1743.8231545854776
250954,1083.2083248044905
250955,20209.328141013357
250956,5295.802452484991
250957,3335.4623343518033
250958,1565.8651609376732
250959,1222.0798811809084
250960,3412.3272892979494
250961,5012.903159405584
250962,7998.874652422322
250963,769.4620048002312
250964,2223.11919267678
250965,5775.775960582361
250966,1783.8189592282877
250967,4561.0719516726185
250968,3652.178425907542
250969,3541.0694453382202
250970,13064.728547731242
250971,1386.9743389452844
250972,4975.223621102448
250973,10869.7929362927
250974,16376.865277058701
250975,3614.382315777091
250976,32343.89055112086
250977,13941.247644355113
250978,2630.352443204639
250979,888.837528352263
250980,8731.084269095607
250981,2387.028003806457
250982,6503.9015962401045
250983,1000.7908649405045
250984,287.271787925754
250985,24770.795169245615
250986,14825.15125957061
250987,582.6485360050252
250988,214.3966203879392
250989,1183.1940076590913
250990,618.2169785183983
250991,1064.3975167723097
250992,3200.51425607757
250993,27668.850100312287
250994,2770.9496358098127
250995,1964.5840518617695
250996,7416.438584561417
250997,8461.296905618598
250998,1305.7400659791845
250999,7681.238342463991
251000,4288.421536247959
251001,7295.957303457719
251002,18198.61581321002
251003,15438.043485819471
251004,466.0624987535638
251005,1432.3582770798514
251006,5543.761835724425
251007,2046.7641934365977
251008,5507.450014857891
251009,3810.7700070424476
251010,8170.399969905109
251011,13056.807155998302
251012,3866.7186935291957
251013,76294.9223506808
251014,2419.0199548271216
251015,5080.288648683681
251016,1858.492087035602
251017,3138.6635293151962
251018,2481.2277692697303
251019,14746.979854674784
251020,6179.782270112483
251021,2478.6127008804674
251022,7092.377022446546
251023,36956.12079595506
251024,6162.360880359875
251025,2253.7931298791036
251026,6477.8685397472545
251027,3090.6902701494455
251028,3746.3908916765185
251029,1748.7180035488861
251030,6375.73736090794
251031,15315.362492101967
251032,648.3041487816427
251033,8763.998743407397
251034,1004.9014476218985
251035,5574.662219378967
251036,1466.7196150662612
251037,1692.0733937321177
251038,1385.5687792376627
251039,125476.35860183967
251040,1386.9743389452844
251041,539.1091149033356
251042,2960.1922111865347
251043,648.9716636899295
251044,6231.5537892626335
251045,3779.470986764649
251046,1179.4437072531562
251047,794.6355395214297
251048,6510.838090978308
251049,647.0138760407813
251050,7141.648375774871
251051,1315.7802294975957
251052,4414.855310203154
251053,791.4810452013812
251054,2646.0406691290646
251055,3637.7732698538643
251056,2964.662933173933
251057,51446.14043335477
251058,8913.10621838984
251059,9531.506632364042
251060,384.752236197084
251061,11551.33992728312
251062,2379.6580471542557
251063,23794.429786269597
251064,1557.4844840097667
251065,650.2479613119334
251066,1004.8958038589478
251067,15807.098985628698
251068,13094.084316576504
251069,3325.8015242776737
251070,24009.212738268347
251071,518.8516136574348
251072,2735.76406849613
251073,2086.4542512236453
251074,20135.82242671895
251075,3981.212692407877
251076,1377.1109734401678
251077,8367.798185848013
251078,2437.1990753052064
251079,10277.101326291533
251080,3138.697194952179
251081,16542.242487728527
251082,5519.766987197366
251083,894.4600418436002
251084,1370.1903595626168
251085,1838.5788694153193
251086,9936.438728177625
251087,1679.298921974776
251088,6909.694074665799
251089,6546.543630234652
251090,8341.64573041303
251091,539.3972470502258
251092,7311.152770009986
251093,1199.586507127498
251094,5066.838292253619
251095,2319.251883486874
251096,2258.6492559066314
251097,537.3812903954587
251098,4808.243038298062
251099,523.5069068672668
251100,1794.4675256302194
251101,8701.780573873997
251102,2793.1812979356687
251103,4130.56320159835
251104,3090.4954774766056
251105,6135.313053107261
251106,646.2355240353833
251107,735.9729895352365
251108,1779.743710075174
251109,7792.035499651949
251110,3992.7587948586142
251111,4358.235394579981
251112,11354.65125902453
251113,6188.479566632457
251114,4019.1932608946345
251115,22593.940212788635
251116,689.7507192883385
251117,519.3135897673623
251118,1239.084683388089
251119,5232.969273274712
251120,2973.849130685041
251121,2478.895961339647
251122,8588.264056055985
251123,3800.1010871967906
251124,11172.703584279461
251125,1098.1687310218185
251126,11402.060829756998
251127,14109.510088217918
251128,7174.892539745903
251129,21100.049396620678
251130,3088.019216735144
251131,2908.1057968474893
251132,4983.7249388389455
251133,1448.2679102391025
251134,7427.74223476282
251135,2427.374487260106
251136,5854.926052944242
251137,1057.0603124483296
251138,270.8071867720521
251139,5261.209867449782
251140,12240.172537264894
251141,764.3057097586093
251142,1039.8156331995435
251143,8190.7634336276315
251144,2837.2002266455625
251145,6441.706010083505
251146,3676.7445738844594
251147,2958.226892604853
251148,1585.9224828545316
251149,819.525069988246
251150,4924.324717953769
251151,11655.347776156588
251152,1191.0179856575423
251153,2683.351250345444
251154,6569.679153107121
251155,3943.7087824067708
251156,1135.682402179946
251157,1266.97639704605
251158,1544.4927679864127
251159,1915.14101541549
251160,670.4333294170041
251161,2880.3979869175837
251162,613.4416712120773
251163,9409.377470140107
251164,2246.613735801768
251165,980.9114594795717
251166,2579.620548428875
251167,257.46596598551383
251168,987.6452796925176
251169,1651.5997793750876
251170,13472.511734601903
251171,7646.314779044288
251172,13454.862328503095
251173,16097.250974996598
251174,675.591070149686
251175,2235.2900996743665
251176,1702.6296142754013
251177,2083.4200970766556
251178,4311.415724915841
251179,598.4705771443072
251180,1954.4919094212228
251181,12825.698206913487
251182,1084.8157118317906
251183,3795.1823510806867
251184,2968.1550266386084
251185,2879.0355490206953
251186,944.4164272165493
251187,13662.372088063308
251188,6068.666775467409
251189,29295.739915687198
251190,2743.702021300531
251191,9352.891626116396
251192,3943.0383059696187
251193,927.9925183308101
251194,672.304622250183
251195,3775.011438338753
251196,6861.07505108362
251197,3908.926176711422
251198,4501.910520928722
251199,625.535041363364
251200,5210.246330181098
251201,344.1445977393258
251202,20506.64503878667
251203,1448.5355571569935
251204,2536.0946579292386
251205,1863.2664765058091
251206,2131.052417587471
251207,3599.3689648650766
251208,9940.748141804805
251209,501.9661462625884
251210,6641.563101588837
251211,554.7505230526407
251212,20557.0449350658
251213,9414.385010450396
251214,23153.593989858615
251215,1308.9798370010835
251216,1693.812783181356
251217,1045.6715723204843
251218,2448.7271723739655
251219,656.1509478855072
251220,3149.3530299876097
251221,3111.2634801147065
251222,4390.961587873292
251223,9409.74342066888
251224,13745.89964207925
251225,3266.70414389585
251226,484.72812641056186
251227,3552.7554157120267
251228,2119.9297948152525
251229,13153.880494804362
251230,2962.098311157844
251231,5601.337003263241
251232,16991.549049949557
251233,5407.0923226948225
251234,28998.18250417165
251235,21041.98605945332
251236,5464.295265384306
251237,14792.51686086273
251238,1240.7369273197523
251239,9446.9072381957
251240,1209.2420775475487
251241,6931.4699636859
